latitude,longitude,var
39.25,27.125,0.269
39.25,27.25,0.26
39.25,27.375,0.254
39.25,27.5,0.255
39.25,27.625,0.257
39.25,27.75,0.258
39.25,27.875,0.251
39.25,28.0,0.245
39.25,28.125,0.23900000000000002
39.25,28.25,0.253
39.25,28.375,0.266
39.25,28.5,0.266
39.25,28.625,0.269
39.25,28.75,0.277
39.25,28.875,0.277
39.25,29.0,0.272
39.25,29.125,0.263
39.25,29.25,0.261
39.25,29.375,0.267
39.25,29.5,0.278
39.25,29.625,0.279
39.25,29.75,0.278
39.25,29.875,0.272
39.25,30.0,0.255
39.25,30.125,0.269
39.25,30.25,0.264
39.25,30.375,0.266
39.25,30.5,0.266
39.25,30.625,0.26
39.25,30.75,0.26
39.25,30.875,0.267
39.25,31.0,0.276
39.25,31.125,0.276
39.25,31.25,0.267
39.25,31.375,0.259
39.25,31.5,0.257
39.25,31.625,0.257
39.25,31.75,0.258
39.25,31.875,0.266
39.25,32.0,0.261
39.25,32.125,0.245
39.25,32.25,0.23800000000000002
39.25,32.375,0.242
39.25,32.5,0.256
39.25,32.625,0.263
39.25,32.75,0.261
39.25,32.875,0.257
39.25,33.0,0.251
39.25,33.125,0.23900000000000002
39.25,33.25,0.227
39.25,33.375,0.23900000000000002
39.25,33.5,0.243
39.25,33.625,0.256
39.25,33.75,0.259
39.25,33.875,0.26
39.25,34.0,0.26
39.25,34.125,0.262
39.25,34.25,0.263
39.25,34.375,0.267
39.25,34.5,0.261
39.25,34.625,0.25
39.25,34.75,0.243
39.25,34.875,0.249
39.25,35.0,0.264
39.25,35.125,0.279
39.25,35.25,0.263
39.25,35.375,0.257
39.25,35.5,0.267
39.25,35.625,0.28500000000000003
39.25,35.75,0.289
39.25,35.875,0.275
39.25,36.0,0.28700000000000003
39.25,36.125,0.305
39.25,36.25,0.327
39.25,36.375,0.332
39.25,36.5,0.34
39.25,36.625,0.34700000000000003
39.25,36.75,0.359
39.25,36.875,0.362
39.25,37.0,0.361
39.25,37.125,0.368
39.25,37.25,0.37
39.25,37.375,0.379
39.25,37.5,0.387
39.25,37.625,0.38
39.25,37.75,0.379
39.25,37.875,0.336
39.25,38.0,0.323
39.25,38.125,0.332
39.25,38.25,0.363
39.25,38.375,0.395
39.25,38.5,0.40900000000000003
39.25,38.625,0.386
39.25,38.75,0.37
39.25,38.875,0.362
39.25,39.0,0.383
39.25,39.125,0.384
39.25,39.25,0.392
39.25,39.375,0.391
39.25,39.5,0.394
39.25,39.625,0.389
39.25,39.75,0.371
39.25,39.875,0.392
39.25,40.0,0.385
39.25,40.125,0.382
39.25,40.25,0.39
39.25,40.375,0.377
39.25,40.5,0.365
39.25,40.625,0.364
39.25,40.75,0.38
39.25,40.875,0.37
39.25,41.0,0.367
39.25,41.125,0.371
39.25,41.25,0.364
39.25,41.375,0.364
39.25,41.5,0.365
39.25,41.625,0.299
39.25,41.75,0.299
39.25,41.875,0.297
39.25,42.0,0.29
39.25,42.125,0.277
39.25,42.25,0.274
39.25,42.375,0.266
39.25,42.5,0.269
39.25,42.625,0.272
39.25,42.75,0.264
39.25,42.875,0.265
39.25,43.0,0.27
39.25,43.125,0.308
39.25,43.25,0.35100000000000003
39.25,43.375,0.305
39.25,43.5,0.374
39.25,43.625,0.379
39.25,43.75,0.339
39.25,43.875,0.277
39.25,44.0,0.266
39.25,44.125,0.266
39.25,44.25,0.262
39.25,44.375,0.26
39.25,44.5,0.228
39.25,44.625,0.202
39.25,44.75,0.183
39.25,44.875,0.202
39.25,45.0,0.183
39.25,45.125,0.178
39.25,45.25,0.17500000000000002
39.25,45.375,0.171
39.25,45.5,0.157
39.25,45.625,0.17400000000000002
39.25,45.75,0.233
39.25,45.875,0.248
39.25,46.0,0.264
39.25,46.125,0.268
39.25,46.25,0.229
39.25,46.375,0.196
39.25,46.5,0.171
39.25,46.625,0.134
39.25,46.75,0.13
39.25,46.875,0.133
39.25,47.0,0.112
39.25,47.25,0.109
39.25,47.375,0.12
39.25,47.5,0.14100000000000001
39.25,47.625,0.14400000000000002
39.25,47.75,0.15
39.25,47.875,0.153
39.25,48.0,0.14100000000000001
39.25,48.125,0.134
39.25,48.25,0.146
39.25,48.375,0.161
39.25,48.5,0.179
39.25,48.625,0.151
39.25,48.75,0.168
39.25,48.875,0.189
39.25,49.0,0.20800000000000002
39.25,49.125,0.202
39.125,-9.25,0.28500000000000003
39.125,-9.125,0.28500000000000003
39.125,-9.0,0.28600000000000003
39.125,-8.875,0.291
39.125,-8.75,0.298
39.125,-8.625,0.294
39.125,-8.5,0.276
39.125,-8.375,0.276
39.125,-8.25,0.277
39.125,-8.125,0.278
39.125,-8.0,0.279
39.125,-7.875,0.28700000000000003
39.125,-7.75,0.29
39.125,-7.625,0.301
39.125,-7.5,0.302
39.125,-7.375,0.302
39.125,-7.25,0.301
39.125,-7.125,0.301
39.125,-7.0,0.297
39.125,-6.875,0.291
39.125,-6.75,0.292
39.125,-6.625,0.291
39.125,-6.5,0.28500000000000003
39.125,-6.375,0.28300000000000003
39.125,-6.25,0.28400000000000003
39.125,-6.125,0.28700000000000003
39.125,-6.0,0.28700000000000003
39.125,-5.875,0.306
39.125,-5.75,0.308
39.125,-5.625,0.323
39.125,-5.5,0.292
39.125,-5.375,0.29
39.125,-5.25,0.294
39.125,-5.125,0.314
39.125,-5.0,0.32
39.125,-4.875,0.318
39.125,-4.75,0.317
39.125,-4.625,0.316
39.125,-4.5,0.312
39.125,-4.375,0.31
39.125,-4.25,0.305
39.125,-4.125,0.3
39.125,-4.0,0.301
39.125,-3.875,0.296
39.125,-3.75,0.302
39.125,-3.625,0.297
39.125,-3.5,0.293
39.125,-3.375,0.294
39.125,-3.25,0.297
39.125,-3.125,0.28700000000000003
39.125,-3.0,0.27
39.125,-2.875,0.258
39.125,-2.75,0.242
39.125,-2.625,0.226
39.125,-2.5,0.224
39.125,-2.375,0.217
39.125,-2.25,0.183
39.125,-2.125,0.17500000000000002
39.125,-2.0,0.17300000000000001
39.125,-1.875,0.196
39.125,-1.75,0.216
39.125,-1.625,0.247
39.125,-1.5,0.23900000000000002
39.125,-1.375,0.248
39.125,-1.25,0.252
39.125,-1.125,0.269
39.125,-1.0,0.28800000000000003
39.125,-0.875,0.293
39.125,-0.75,0.28600000000000003
39.125,-0.625,0.263
39.125,-0.5,0.234
39.125,-0.375,0.228
39.125,-0.25,0.276
39.125,1.5,0.134
39.125,8.5,0.13
39.125,8.625,0.14400000000000002
39.125,8.75,0.188
39.125,8.875,0.21
39.125,16.125,0.28
39.125,16.25,0.281
39.125,16.375,0.28700000000000003
39.125,16.5,0.297
39.125,16.625,0.303
39.125,16.75,0.3
39.125,16.875,0.281
39.125,17.0,0.28300000000000003
39.125,17.125,0.261
39.125,20.625,0.28500000000000003
39.125,20.75,0.294
39.125,20.875,0.318
39.125,21.0,0.334
39.125,21.125,0.366
39.125,21.25,0.34500000000000003
39.125,21.375,0.321
39.125,21.5,0.365
39.125,21.625,0.381
39.125,21.75,0.384
39.125,21.875,0.384
39.125,22.0,0.381
39.125,22.125,0.375
39.125,22.25,0.339
39.125,22.375,0.334
39.125,22.5,0.34400000000000003
39.125,22.625,0.34500000000000003
39.125,22.75,0.34800000000000003
39.125,26.125,0.23900000000000002
39.125,26.25,0.263
39.125,26.375,0.262
39.125,26.5,0.265
39.125,26.875,0.26
39.125,27.0,0.261
39.125,27.125,0.261
39.125,27.25,0.259
39.125,27.375,0.257
39.125,27.5,0.26
39.125,27.625,0.258
39.125,27.75,0.258
39.125,27.875,0.244
39.125,28.0,0.252
39.125,28.125,0.252
39.125,28.25,0.256
39.125,28.375,0.263
39.125,28.5,0.264
39.125,28.625,0.273
39.125,28.75,0.28500000000000003
39.125,28.875,0.28300000000000003
39.125,29.0,0.278
39.125,29.125,0.275
39.125,29.25,0.277
39.125,29.375,0.276
39.125,29.5,0.28200000000000003
39.125,29.625,0.281
39.125,29.75,0.28
39.125,29.875,0.269
39.125,30.0,0.254
39.125,30.125,0.268
39.125,30.25,0.269
39.125,30.375,0.267
39.125,30.5,0.262
39.125,30.625,0.259
39.125,30.75,0.264
39.125,30.875,0.277
39.125,31.0,0.295
39.125,31.125,0.291
39.125,31.25,0.279
39.125,31.375,0.273
39.125,31.5,0.268
39.125,31.625,0.264
39.125,31.75,0.26
39.125,31.875,0.256
39.125,32.0,0.261
39.125,32.125,0.242
39.125,32.25,0.248
39.125,32.375,0.248
39.125,32.5,0.253
39.125,32.625,0.256
39.125,32.75,0.261
39.125,32.875,0.269
39.125,33.0,0.266
39.125,33.125,0.259
39.125,33.25,0.251
39.125,33.375,0.255
39.125,33.5,0.256
39.125,33.625,0.26
39.125,33.75,0.261
39.125,33.875,0.261
39.125,34.0,0.256
39.125,34.125,0.257
39.125,34.25,0.26
39.125,34.375,0.266
39.125,34.5,0.257
39.125,34.625,0.246
39.125,34.75,0.251
39.125,34.875,0.265
39.125,35.0,0.281
39.125,35.125,0.28500000000000003
39.125,35.25,0.265
39.125,35.375,0.252
39.125,35.5,0.263
39.125,35.625,0.272
39.125,35.75,0.269
39.125,35.875,0.254
39.125,36.0,0.274
39.125,36.125,0.309
39.125,36.25,0.34
39.125,36.375,0.35000000000000003
39.125,36.5,0.34800000000000003
39.125,36.625,0.34900000000000003
39.125,36.75,0.354
39.125,36.875,0.357
39.125,37.0,0.355
39.125,37.125,0.365
39.125,37.25,0.365
39.125,37.375,0.37
39.125,37.5,0.38
39.125,37.625,0.374
39.125,37.75,0.372
39.125,37.875,0.343
39.125,38.0,0.342
39.125,38.125,0.326
39.125,38.25,0.338
39.125,38.375,0.375
39.125,38.5,0.401
39.125,38.625,0.392
39.125,38.75,0.387
39.125,38.875,0.379
39.125,39.0,0.387
39.125,39.125,0.393
39.125,39.25,0.393
39.125,39.375,0.381
39.125,39.5,0.381
39.125,39.625,0.381
39.125,39.75,0.385
39.125,39.875,0.384
39.125,40.0,0.381
39.125,40.125,0.381
39.125,40.25,0.389
39.125,40.375,0.387
39.125,40.5,0.389
39.125,40.625,0.39
39.125,40.75,0.385
39.125,40.875,0.389
39.125,41.0,0.377
39.125,41.125,0.373
39.125,41.25,0.363
39.125,41.375,0.34800000000000003
39.125,41.5,0.333
39.125,41.625,0.326
39.125,41.75,0.327
39.125,41.875,0.312
39.125,42.0,0.305
39.125,42.125,0.279
39.125,42.25,0.277
39.125,42.375,0.26
39.125,42.5,0.26
39.125,42.625,0.264
39.125,42.75,0.248
39.125,42.875,0.254
39.125,43.0,0.257
39.125,43.125,0.248
39.125,43.25,0.23600000000000002
39.125,43.375,0.23700000000000002
39.125,43.5,0.278
39.125,43.625,0.28600000000000003
39.125,43.75,0.267
39.125,43.875,0.23700000000000002
39.125,44.0,0.247
39.125,44.125,0.257
39.125,44.25,0.261
39.125,44.375,0.28500000000000003
39.125,44.5,0.262
39.125,44.625,0.244
39.125,44.75,0.242
39.125,44.875,0.198
39.125,45.0,0.169
39.125,45.125,0.166
39.125,45.25,0.17300000000000001
39.125,45.375,0.18
39.125,45.5,0.14200000000000002
39.125,45.625,0.153
39.125,45.75,0.181
39.125,45.875,0.2
39.125,46.0,0.249
39.125,46.125,0.261
39.125,46.25,0.222
39.125,46.375,0.176
39.125,46.5,0.14400000000000002
39.125,46.625,0.125
39.125,46.75,0.129
39.125,46.875,0.139
39.125,47.0,0.135
39.125,47.125,0.11900000000000001
39.125,47.25,0.137
39.125,47.375,0.14200000000000002
39.125,47.5,0.151
39.125,47.625,0.15
39.125,47.75,0.163
39.125,47.875,0.165
39.125,48.0,0.151
39.125,48.125,0.14400000000000002
39.125,48.25,0.146
39.125,48.375,0.171
39.125,48.5,0.169
39.125,48.625,0.164
39.125,48.75,0.16
39.125,48.875,0.20400000000000001
39.0,-9.25,0.28700000000000003
39.0,-9.125,0.28400000000000003
39.0,-9.0,0.292
39.0,-8.875,0.323
39.0,-8.75,0.313
39.0,-8.625,0.274
39.0,-8.5,0.271
39.0,-8.375,0.271
39.0,-8.25,0.27
39.0,-8.125,0.27
39.0,-8.0,0.276
39.0,-7.875,0.28600000000000003
39.0,-7.75,0.28600000000000003
39.0,-7.625,0.289
39.0,-7.5,0.293
39.0,-7.375,0.295
39.0,-7.25,0.294
39.0,-7.125,0.292
39.0,-7.0,0.277
39.0,-6.875,0.269
39.0,-6.75,0.273
39.0,-6.625,0.275
39.0,-6.5,0.273
39.0,-6.375,0.272
39.0,-6.25,0.296
39.0,-6.125,0.304
39.0,-6.0,0.302
39.0,-5.875,0.316
39.0,-5.75,0.319
39.0,-5.625,0.337
39.0,-5.5,0.28
39.0,-5.375,0.29
39.0,-5.25,0.299
39.0,-5.125,0.313
39.0,-5.0,0.316
39.0,-4.875,0.314
39.0,-4.75,0.312
39.0,-4.625,0.31
39.0,-4.5,0.308
39.0,-4.375,0.306
39.0,-4.25,0.299
39.0,-4.125,0.293
39.0,-4.0,0.293
39.0,-3.875,0.296
39.0,-3.75,0.297
39.0,-3.625,0.28800000000000003
39.0,-3.5,0.3
39.0,-3.375,0.301
39.0,-3.25,0.298
39.0,-3.125,0.28500000000000003
39.0,-3.0,0.269
39.0,-2.875,0.257
39.0,-2.75,0.246
39.0,-2.625,0.225
39.0,-2.5,0.218
39.0,-2.375,0.217
39.0,-2.25,0.18
39.0,-2.125,0.171
39.0,-2.0,0.167
39.0,-1.875,0.188
39.0,-1.75,0.22
39.0,-1.625,0.254
39.0,-1.5,0.254
39.0,-1.375,0.259
39.0,-1.25,0.27
39.0,-1.125,0.276
39.0,-1.0,0.28700000000000003
39.0,-0.875,0.291
39.0,-0.75,0.28
39.0,-0.625,0.262
39.0,-0.5,0.245
39.0,-0.375,0.22
39.0,-0.25,0.274
39.0,1.375,0.136
39.0,1.5,0.133
39.0,8.625,0.14
39.0,8.75,0.17400000000000002
39.0,8.875,0.211
39.0,16.25,0.281
39.0,16.375,0.28400000000000003
39.0,16.5,0.291
39.0,16.625,0.291
39.0,16.75,0.294
39.0,16.875,0.303
39.0,17.125,0.28800000000000003
39.0,21.0,0.304
39.0,21.125,0.342
39.0,21.25,0.313
39.0,21.375,0.322
39.0,21.5,0.37
39.0,21.625,0.373
39.0,21.75,0.378
39.0,21.875,0.381
39.0,22.0,0.382
39.0,22.125,0.377
39.0,22.25,0.35000000000000003
39.0,22.375,0.31
39.0,22.5,0.301
39.0,22.625,0.327
39.0,22.75,0.324
39.0,22.875,0.293
39.0,23.0,0.304
39.0,23.125,0.34
39.0,23.25,0.337
39.0,26.375,0.274
39.0,26.875,0.259
39.0,27.0,0.255
39.0,27.125,0.254
39.0,27.25,0.265
39.0,27.375,0.268
39.0,27.5,0.264
39.0,27.625,0.254
39.0,27.75,0.248
39.0,27.875,0.248
39.0,28.0,0.263
39.0,28.125,0.26
39.0,28.25,0.259
39.0,28.375,0.266
39.0,28.5,0.27
39.0,28.625,0.28200000000000003
39.0,28.75,0.293
39.0,28.875,0.29
39.0,29.0,0.29
39.0,29.125,0.289
39.0,29.25,0.28300000000000003
39.0,29.375,0.27
39.0,29.5,0.275
39.0,29.625,0.28600000000000003
39.0,29.75,0.28700000000000003
39.0,29.875,0.271
39.0,30.0,0.267
39.0,30.125,0.265
39.0,30.25,0.265
39.0,30.375,0.267
39.0,30.5,0.28400000000000003
39.0,30.625,0.292
39.0,30.75,0.274
39.0,30.875,0.28200000000000003
39.0,31.0,0.301
39.0,31.125,0.308
39.0,31.25,0.295
39.0,31.375,0.28600000000000003
39.0,31.5,0.277
39.0,31.625,0.267
39.0,31.75,0.26
39.0,31.875,0.252
39.0,32.0,0.249
39.0,32.125,0.248
39.0,32.25,0.257
39.0,32.375,0.257
39.0,32.5,0.26
39.0,32.625,0.261
39.0,32.75,0.266
39.0,32.875,0.28600000000000003
39.0,33.0,0.292
39.0,33.125,0.298
39.0,33.25,0.301
39.0,33.375,0.28400000000000003
39.0,33.5,0.276
39.0,33.625,0.263
39.0,33.75,0.268
39.0,33.875,0.252
39.0,34.0,0.243
39.0,34.125,0.245
39.0,34.25,0.247
39.0,34.375,0.254
39.0,34.5,0.253
39.0,34.625,0.251
39.0,34.75,0.26
39.0,34.875,0.271
39.0,35.0,0.281
39.0,35.125,0.278
39.0,35.25,0.258
39.0,35.375,0.251
39.0,35.5,0.274
39.0,35.625,0.256
39.0,35.75,0.248
39.0,35.875,0.252
39.0,36.0,0.296
39.0,36.125,0.323
39.0,36.25,0.34
39.0,36.375,0.324
39.0,36.5,0.319
39.0,36.625,0.339
39.0,36.75,0.34400000000000003
39.0,36.875,0.34600000000000003
39.0,37.0,0.34800000000000003
39.0,37.125,0.359
39.0,37.25,0.36
39.0,37.375,0.366
39.0,37.5,0.369
39.0,37.625,0.376
39.0,37.75,0.38
39.0,37.875,0.371
39.0,38.0,0.374
39.0,38.125,0.34600000000000003
39.0,38.25,0.335
39.0,38.375,0.363
39.0,38.5,0.39
39.0,38.625,0.376
39.0,38.75,0.376
39.0,38.875,0.38
39.0,39.0,0.385
39.0,39.125,0.385
39.0,39.25,0.389
39.0,39.375,0.382
39.0,39.5,0.38
39.0,39.625,0.379
39.0,39.75,0.374
39.0,39.875,0.378
39.0,40.0,0.373
39.0,40.125,0.377
39.0,40.25,0.385
39.0,40.375,0.392
39.0,40.5,0.389
39.0,40.625,0.384
39.0,40.75,0.382
39.0,40.875,0.386
39.0,41.0,0.379
39.0,41.125,0.372
39.0,41.25,0.366
39.0,41.375,0.352
39.0,41.5,0.34
39.0,41.625,0.335
39.0,41.75,0.34700000000000003
39.0,41.875,0.333
39.0,42.0,0.323
39.0,42.125,0.295
39.0,42.25,0.28600000000000003
39.0,42.375,0.279
39.0,42.5,0.274
39.0,42.625,0.278
39.0,42.75,0.261
39.0,42.875,0.257
39.0,43.0,0.267
39.0,43.125,0.24
39.0,43.25,0.229
39.0,43.375,0.23
39.0,43.5,0.253
39.0,43.625,0.249
39.0,43.75,0.234
39.0,43.875,0.23
39.0,44.0,0.23600000000000002
39.0,44.125,0.249
39.0,44.25,0.256
39.0,44.375,0.28400000000000003
39.0,44.5,0.272
39.0,44.625,0.248
39.0,44.75,0.232
39.0,44.875,0.181
39.0,45.0,0.157
39.0,45.125,0.161
39.0,45.25,0.177
39.0,45.375,0.161
39.0,45.5,0.129
39.0,45.625,0.128
39.0,45.75,0.133
39.0,45.875,0.134
39.0,46.0,0.17200000000000001
39.0,46.125,0.191
39.0,46.25,0.177
39.0,46.375,0.15
39.0,46.5,0.13
39.0,46.625,0.11800000000000001
39.0,46.75,0.133
39.0,46.875,0.149
39.0,47.0,0.135
39.0,47.125,0.145
39.0,47.25,0.178
39.0,47.375,0.183
39.0,47.5,0.176
39.0,47.625,0.168
39.0,47.75,0.171
39.0,47.875,0.17500000000000002
39.0,48.0,0.177
39.0,48.125,0.167
39.0,48.25,0.18
39.0,48.375,0.20700000000000002
39.0,48.5,0.186
39.0,48.625,0.182
39.0,48.75,0.17500000000000002
38.875,-9.375,0.3
38.875,-9.25,0.303
38.875,-9.125,0.302
38.875,-8.875,0.303
38.875,-8.75,0.295
38.875,-8.625,0.27
38.875,-8.5,0.266
38.875,-8.375,0.264
38.875,-8.25,0.269
38.875,-8.125,0.271
38.875,-8.0,0.273
38.875,-7.875,0.28300000000000003
38.875,-7.75,0.28400000000000003
38.875,-7.625,0.28200000000000003
38.875,-7.5,0.28200000000000003
38.875,-7.375,0.293
38.875,-7.25,0.293
38.875,-7.125,0.28600000000000003
38.875,-7.0,0.267
38.875,-6.875,0.299
38.875,-6.75,0.299
38.875,-6.625,0.303
38.875,-6.5,0.292
38.875,-6.375,0.28600000000000003
38.875,-6.25,0.28800000000000003
38.875,-6.125,0.281
38.875,-6.0,0.277
38.875,-5.875,0.275
38.875,-5.75,0.28
38.875,-5.625,0.28600000000000003
38.875,-5.5,0.271
38.875,-5.375,0.291
38.875,-5.25,0.298
38.875,-5.125,0.304
38.875,-5.0,0.308
38.875,-4.875,0.31
38.875,-4.75,0.31
38.875,-4.625,0.31
38.875,-4.5,0.306
38.875,-4.375,0.299
38.875,-4.25,0.294
38.875,-4.125,0.293
38.875,-4.0,0.28500000000000003
38.875,-3.875,0.291
38.875,-3.75,0.293
38.875,-3.625,0.298
38.875,-3.5,0.305
38.875,-3.375,0.303
38.875,-3.25,0.293
38.875,-3.125,0.281
38.875,-3.0,0.271
38.875,-2.875,0.262
38.875,-2.75,0.253
38.875,-2.625,0.23700000000000002
38.875,-2.5,0.227
38.875,-2.375,0.222
38.875,-2.25,0.202
38.875,-2.125,0.198
38.875,-2.0,0.187
38.875,-1.875,0.199
38.875,-1.75,0.211
38.875,-1.625,0.246
38.875,-1.5,0.265
38.875,-1.375,0.267
38.875,-1.25,0.278
38.875,-1.125,0.277
38.875,-1.0,0.28300000000000003
38.875,-0.875,0.28200000000000003
38.875,-0.75,0.273
38.875,-0.625,0.267
38.875,-0.5,0.26
38.875,-0.375,0.252
38.875,-0.25,0.26
38.875,-0.125,0.227
38.875,16.25,0.309
38.875,16.375,0.308
38.875,16.5,0.28500000000000003
38.875,16.625,0.28600000000000003
38.875,16.75,0.3
38.875,20.875,0.292
38.875,21.0,0.28800000000000003
38.875,21.125,0.294
38.875,21.25,0.299
38.875,21.375,0.326
38.875,21.5,0.366
38.875,21.625,0.373
38.875,21.75,0.379
38.875,21.875,0.352
38.875,22.0,0.34600000000000003
38.875,22.125,0.374
38.875,22.25,0.358
38.875,22.375,0.303
38.875,22.5,0.296
38.875,22.625,0.306
38.875,23.25,0.34
38.875,23.375,0.335
38.875,24.5,0.247
38.875,24.625,0.28700000000000003
38.875,27.0,0.245
38.875,27.125,0.248
38.875,27.25,0.266
38.875,27.375,0.266
38.875,27.5,0.259
38.875,27.625,0.246
38.875,27.75,0.24
38.875,27.875,0.245
38.875,28.0,0.258
38.875,28.125,0.263
38.875,28.25,0.266
38.875,28.375,0.269
38.875,28.5,0.272
38.875,28.625,0.279
38.875,28.75,0.292
38.875,28.875,0.295
38.875,29.0,0.296
38.875,29.125,0.291
38.875,29.25,0.277
38.875,29.375,0.266
38.875,29.5,0.275
38.875,29.625,0.28700000000000003
38.875,29.75,0.28800000000000003
38.875,29.875,0.278
38.875,30.0,0.272
38.875,30.125,0.272
38.875,30.25,0.271
38.875,30.375,0.275
38.875,30.5,0.306
38.875,30.625,0.313
38.875,30.75,0.275
38.875,30.875,0.28500000000000003
38.875,31.0,0.3
38.875,31.125,0.309
38.875,31.25,0.303
38.875,31.375,0.28400000000000003
38.875,31.5,0.265
38.875,31.625,0.262
38.875,31.75,0.257
38.875,31.875,0.257
38.875,32.0,0.241
38.875,32.125,0.253
38.875,32.25,0.259
38.875,32.375,0.262
38.875,32.5,0.268
38.875,32.625,0.27
38.875,32.75,0.266
38.875,32.875,0.278
38.875,33.0,0.301
38.875,33.125,0.317
38.875,33.25,0.32
38.875,33.5,0.313
38.875,33.625,0.276
38.875,33.75,0.26
38.875,33.875,0.23700000000000002
38.875,34.0,0.229
38.875,34.125,0.23600000000000002
38.875,34.25,0.23800000000000002
38.875,34.375,0.247
38.875,34.5,0.252
38.875,34.625,0.254
38.875,34.75,0.26
38.875,34.875,0.271
38.875,35.0,0.279
38.875,35.125,0.273
38.875,35.25,0.255
38.875,35.375,0.245
38.875,35.5,0.273
38.875,35.625,0.24
38.875,35.75,0.246
38.875,35.875,0.259
38.875,36.0,0.321
38.875,36.125,0.307
38.875,36.25,0.29
38.875,36.375,0.28200000000000003
38.875,36.5,0.299
38.875,36.625,0.333
38.875,36.75,0.341
38.875,36.875,0.343
38.875,37.0,0.34900000000000003
38.875,37.125,0.358
38.875,37.25,0.365
38.875,37.375,0.364
38.875,37.5,0.368
38.875,37.625,0.38
38.875,37.75,0.385
38.875,37.875,0.381
38.875,38.0,0.383
38.875,38.125,0.376
38.875,38.25,0.34900000000000003
38.875,38.375,0.326
38.875,38.5,0.333
38.875,38.625,0.354
38.875,38.75,0.37
38.875,39.0,0.36
38.875,39.125,0.367
38.875,39.25,0.369
38.875,39.375,0.376
38.875,39.5,0.37
38.875,39.625,0.368
38.875,39.75,0.363
38.875,39.875,0.368
38.875,40.0,0.367
38.875,40.125,0.375
38.875,40.25,0.387
38.875,40.375,0.388
38.875,40.5,0.38
38.875,40.625,0.374
38.875,40.75,0.375
38.875,40.875,0.379
38.875,41.0,0.376
38.875,41.125,0.369
38.875,41.25,0.363
38.875,41.375,0.34900000000000003
38.875,41.5,0.338
38.875,41.625,0.337
38.875,41.75,0.35100000000000003
38.875,41.875,0.335
38.875,42.0,0.308
38.875,42.125,0.302
38.875,42.25,0.28600000000000003
38.875,42.375,0.295
38.875,42.5,0.291
38.875,42.625,0.292
38.875,42.75,0.28
38.875,42.875,0.272
38.875,43.0,0.273
38.875,43.375,0.219
38.875,43.5,0.214
38.875,43.625,0.218
38.875,43.75,0.20600000000000002
38.875,43.875,0.224
38.875,44.0,0.241
38.875,44.125,0.246
38.875,44.25,0.256
38.875,44.375,0.269
38.875,44.5,0.244
38.875,44.625,0.219
38.875,44.75,0.197
38.875,44.875,0.185
38.875,45.0,0.16
38.875,45.125,0.161
38.875,45.25,0.156
38.875,45.375,0.14300000000000002
38.875,45.5,0.121
38.875,45.625,0.124
38.875,45.75,0.129
38.875,45.875,0.11900000000000001
38.875,46.0,0.129
38.875,46.125,0.14100000000000001
38.875,46.25,0.136
38.875,46.375,0.14400000000000002
38.875,46.5,0.125
38.875,46.625,0.109
38.875,46.75,0.137
38.875,46.875,0.157
38.875,47.0,0.161
38.875,47.125,0.168
38.875,47.25,0.20800000000000002
38.875,47.375,0.198
38.875,47.5,0.19
38.875,47.625,0.191
38.875,47.75,0.191
38.875,47.875,0.189
38.875,48.0,0.193
38.875,48.125,0.202
38.875,48.25,0.213
38.875,48.375,0.233
38.875,48.5,0.224
38.875,48.625,0.222
38.875,48.75,0.184
38.75,-27.25,0.291
38.75,-27.125,0.278
38.75,-9.25,0.315
38.75,-9.125,0.315
38.75,-8.875,0.28400000000000003
38.75,-8.75,0.276
38.75,-8.625,0.269
38.75,-8.5,0.265
38.75,-8.375,0.264
38.75,-8.25,0.27
38.75,-8.125,0.275
38.75,-8.0,0.275
38.75,-7.875,0.28600000000000003
38.75,-7.75,0.28300000000000003
38.75,-7.625,0.28200000000000003
38.75,-7.5,0.28
38.75,-7.375,0.28400000000000003
38.75,-7.25,0.28200000000000003
38.75,-7.125,0.28400000000000003
38.75,-7.0,0.28800000000000003
38.75,-6.875,0.271
38.75,-6.75,0.272
38.75,-6.625,0.279
38.75,-6.5,0.275
38.75,-6.375,0.272
38.75,-6.25,0.275
38.75,-6.125,0.263
38.75,-6.0,0.255
38.75,-5.875,0.255
38.75,-5.75,0.257
38.75,-5.625,0.257
38.75,-5.5,0.272
38.75,-5.375,0.29
38.75,-5.25,0.293
38.75,-5.125,0.297
38.75,-5.0,0.3
38.75,-4.875,0.306
38.75,-4.75,0.31
38.75,-4.625,0.308
38.75,-4.5,0.3
38.75,-4.375,0.292
38.75,-4.25,0.28
38.75,-4.125,0.28400000000000003
38.75,-4.0,0.28
38.75,-3.875,0.28600000000000003
38.75,-3.75,0.294
38.75,-3.625,0.305
38.75,-3.5,0.299
38.75,-3.375,0.297
38.75,-3.25,0.28300000000000003
38.75,-3.125,0.271
38.75,-3.0,0.278
38.75,-2.875,0.28800000000000003
38.75,-2.75,0.28200000000000003
38.75,-2.625,0.252
38.75,-2.5,0.22
38.75,-2.375,0.218
38.75,-2.25,0.234
38.75,-2.125,0.23700000000000002
38.75,-2.0,0.231
38.75,-1.875,0.221
38.75,-1.75,0.229
38.75,-1.625,0.245
38.75,-1.5,0.263
38.75,-1.375,0.277
38.75,-1.25,0.28500000000000003
38.75,-1.125,0.28500000000000003
38.75,-1.0,0.28400000000000003
38.75,-0.875,0.277
